Unnamed: 0,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
29085,1654765434,22.05,49.25,101,400,13226,20099,939.629,2.03,2.1,13.94,2.173,0.049,4091,1
29086,1654765435,22.09,48.95,128,400,13220,20094,939.636,1.97,2.04,13.53,2.109,0.048,4092,1
29087,1654765436,22.14,48.7,111,400,13222,20101,939.627,1.96,2.04,13.48,2.103,0.047,4093,1
29088,1654765437,22.18,48.5,115,400,13229,20102,939.621,1.92,2.0,13.23,2.064,0.047,4094,1
29089,1654765438,22.21,48.37,118,400,13226,20104,939.611,1.9,1.98,13.1,2.043,0.046,4095,1
29090,1654765439,22.22,48.19,125,400,13223,20093,939.608,1.92,2.0,13.22,2.061,0.047,4096,1
29091,1654765440,22.26,48.07,119,400,13230,20095,939.617,1.97,2.05,13.59,2.119,0.048,4097,1
29092,1654765441,22.3,47.96,128,400,13220,20083,939.608,1.99,2.06,13.67,2.132,0.048,4098,1
29093,1654765442,22.3,47.87,119,400,13229,20102,939.609,1.99,2.07,13.71,2.139,0.048,4099,1
29094,1654765443,22.36,47.75,126,400,13227,20096,939.609,2.03,2.11,13.97,2.179,0.049,4100,1
29095,1654765444,22.36,47.67,116,400,13221,20095,939.603,2.06,2.14,14.16,2.208,0.05,4101,1
29096,1654765445,22.4,47.61,126,400,13227,20092,939.605,2.05,2.13,14.12,2.201,0.05,4102,1
29097,1654765446,22.39,47.55,119,400,13224,20090,939.608,2.03,2.11,14.01,2.184,0.049,4103,1
29098,1654765447,22.4,47.48,123,400,13224,20086,939.601,2.02,2.1,13.93,2.172,0.049,4104,1
29099,1654765448,22.42,47.48,114,400,13219,20089,939.62,1.97,2.04,13.53,2.11,0.048,4105,1
29100,1654765449,22.45,47.35,120,400,13223,20093,939.613,1.95,2.03,13.44,2.095,0.047,4106,1
29101,1654765450,22.45,47.33,126,400,13219,20087,939.613,1.89,1.96,12.98,2.024,0.046,4107,1
29102,1654765451,22.48,47.29,120,400,13217,20089,939.624,1.86,1.93,12.8,1.996,0.045,4108,1
29103,1654765452,22.49,47.18,125,400,13223,20094,939.626,1.78,1.85,12.28,1.915,0.043,4109,1
29104,1654765453,22.52,47.21,128,400,13217,20085,939.628,1.76,1.83,12.11,1.889,0.043,4110,1
29105,1654765454,22.51,47.13,122,400,13220,20087,939.624,1.75,1.82,12.05,1.879,0.042,4111,1
29106,1654765455,22.51,47.14,122,400,13227,20093,939.626,1.75,1.82,12.07,1.883,0.043,4112,1
29107,1654765456,21.36,47.01,140,400,13210,20075,939.639,1.73,1.8,11.92,1.859,0.042,4113,1
29108,1654765457,20.98,47.56,156,400,13202,20058,939.639,1.73,1.8,11.92,1.858,0.042,4114,1
29109,1654765458,20.8,48.3,151,400,13208,20067,939.634,1.74,1.8,11.95,1.863,0.042,4115,1
29110,1654765459,20.67,49.06,148,400,13206,20068,939.632,1.78,1.84,12.22,1.905,0.043,4116,1
29111,1654765460,20.58,49.69,147,400,13215,20072,939.631,1.79,1.86,12.34,1.924,0.043,4117,1
29112,1654765461,20.48,50.23,136,400,13212,20065,939.625,1.83,1.9,12.6,1.964,0.044,4118,1
29113,1654765462,20.44,50.68,135,400,13211,20078,939.629,1.84,1.91,12.68,1.977,0.045,4119,1
29114,1654765463,20.36,51.08,139,400,13212,20071,939.63,1.84,1.91,12.68,1.977,0.045,4120,1
29115,1654765464,20.34,51.4,140,400,13213,20077,939.635,1.85,1.92,12.72,1.984,0.045,4121,1
29116,1654765465,20.29,51.7,138,400,13215,20075,939.627,1.86,1.93,12.81,1.997,0.045,4122,1
29117,1654765466,20.23,51.93,131,400,13220,20083,939.617,1.87,1.95,12.9,2.012,0.045,4123,1
29118,1654765467,20.2,52.14,142,400,13214,20093,939.611,1.9,1.97,13.07,2.038,0.046,4124,1
29119,1654765468,20.15,52.31,128,400,13219,20082,939.617,1.91,1.98,13.13,2.048,0.046,4125,1
29120,1654765469,20.1,52.44,130,400,13219,20085,939.612,1.96,2.04,13.51,2.107,0.048,4126,1
29121,1654765470,20.12,52.65,136,400,13216,20077,939.614,1.99,2.07,13.7,2.137,0.048,4127,1
29122,1654765471,20.09,52.74,138,400,13220,20085,939.613,1.98,2.06,13.65,2.129,0.048,4128,1
29123,1654765472,20.05,52.88,135,400,13220,20080,939.615,1.96,2.03,13.46,2.099,0.047,4129,1
29124,1654765473,20.04,52.97,139,400,13209,20077,939.624,1.88,1.95,12.94,2.018,0.046,4130,1
29125,1654765474,20.02,53.06,141,400,13211,20072,939.627,1.85,1.92,12.74,1.987,0.045,4131,1
29126,1654765475,20.01,53.14,132,400,13216,20082,939.619,1.81,1.88,12.48,1.946,0.044,4132,1
29127,1654765476,19.98,53.22,126,400,13217,20087,939.621,1.79,1.86,12.35,1.926,0.043,4133,1
29128,1654765477,19.98,53.3,128,400,13219,20088,939.624,1.79,1.86,12.32,1.921,0.043,4134,1
29129,1654765478,19.93,53.37,137,400,13213,20080,939.629,1.74,1.81,11.99,1.869,0.042,4135,1
29130,1654765479,19.92,53.41,128,400,13212,20081,939.626,1.71,1.78,11.77,1.835,0.041,4136,1
29131,1654765480,19.89,53.51,132,400,13217,20080,939.622,1.68,1.74,11.54,1.8,0.041,4137,1
29132,1654765481,19.91,53.57,119,400,13215,20087,939.627,1.66,1.72,11.41,1.78,0.04,4138,1
29133,1654765482,19.86,53.6,136,400,13210,20078,939.633,1.61,1.68,11.1,1.731,0.039,4139,1
29134,1654765483,19.86,53.63,142,400,13212,20074,939.633,1.62,1.69,11.18,1.743,0.039,4140,1
29135,1654765484,19.85,53.67,141,400,13213,20080,939.641,1.63,1.69,11.21,1.748,0.039,4141,1
29136,1654765485,19.82,53.72,137,400,13218,20081,939.639,1.63,1.7,11.24,1.752,0.04,4142,1
29137,1654765486,21.02,53.85,117,400,13229,20095,939.644,1.66,1.73,11.44,1.784,0.04,4143,1
29138,1654765487,21.39,53.29,113,400,13234,20102,939.658,1.68,1.74,11.54,1.8,0.041,4144,1
29139,1654765488,21.57,52.51,104,400,13235,20107,939.665,1.71,1.77,11.75,1.833,0.041,4145,1
29140,1654765489,21.7,51.78,108,400,13238,20111,939.676,1.72,1.78,11.8,1.841,0.042,4146,1
29141,1654765490,21.77,51.12,107,400,13233,20107,939.688,1.72,1.79,11.83,1.845,0.042,4147,1
29142,1654765491,21.87,50.49,112,400,13229,20109,939.668,1.72,1.78,11.82,1.843,0.042,4148,1
29143,1654765492,21.93,50.05,129,400,13227,20102,939.666,1.72,1.78,11.81,1.841,0.042,4149,1
29144,1654765493,21.96,49.71,125,400,13227,20092,939.658,1.71,1.77,11.75,1.832,0.041,4150,1
29145,1654765494,22.04,49.32,121,400,13224,20095,939.651,1.69,1.75,11.62,1.813,0.041,4151,1
29146,1654765495,22.09,49.02,123,400,13224,20093,939.653,1.7,1.77,11.71,1.826,0.041,4152,1
29147,1654765496,22.11,48.82,128,400,13225,20090,939.643,1.74,1.81,11.97,1.867,0.042,4153,1
29148,1654765497,22.14,48.6,126,400,13219,20088,939.645,1.74,1.81,11.99,1.87,0.042,4154,1
29149,1654765498,22.17,48.46,127,400,13217,20079,939.649,1.76,1.83,12.15,1.894,0.043,4155,1
29150,1654765499,22.22,48.31,130,400,13222,20088,939.657,1.85,1.92,12.7,1.981,0.045,4156,1
29151,1654765500,22.24,48.21,127,400,13216,20091,939.656,1.89,1.96,13.01,2.029,0.046,4157,1
29152,1654765501,22.26,48.09,124,400,13223,20095,939.663,1.92,2.0,13.24,2.065,0.047,4158,1
29153,1654765502,22.29,47.97,124,400,13226,20095,939.664,1.93,2.0,13.26,2.068,0.047,4159,1
29154,1654765503,22.3,47.83,121,400,13229,20104,939.67,1.97,2.05,13.56,2.114,0.048,4160,1
29155,1654765504,22.33,47.74,123,400,13230,20100,939.66,2.01,2.09,13.83,2.156,0.049,4161,1
29156,1654765505,22.38,47.74,121,400,13231,20097,939.654,2.07,2.15,14.25,2.223,0.05,4162,1
29157,1654765506,22.39,47.62,109,400,13228,20090,939.656,2.08,2.16,14.33,2.234,0.05,4163,1
29158,1654765507,22.4,47.63,113,400,13228,20099,939.65,2.17,2.25,14.92,2.327,0.053,4164,1
29159,1654765508,22.43,47.49,126,400,13237,20104,939.638,2.19,2.27,15.04,2.346,0.053,4165,1
29160,1654765509,22.45,47.43,117,400,13234,20102,939.638,2.18,2.26,14.99,2.338,0.053,4166,1
29161,1654765510,22.48,47.38,105,400,13240,20108,939.633,2.17,2.26,14.95,2.332,0.053,4167,1
29162,1654765511,22.46,47.34,102,400,13243,20115,939.637,2.17,2.26,14.95,2.331,0.053,4168,1
29163,1654765512,22.48,47.33,106,400,13240,20112,939.632,2.17,2.25,14.93,2.328,0.053,4169,1
29164,1654765513,22.49,47.3,99,400,13242,20117,939.623,2.21,2.29,15.19,2.369,0.053,4170,1
29165,1654765514,22.49,47.23,101,400,13246,20121,939.615,2.22,2.31,15.29,2.384,0.054,4171,1
29166,1654765515,22.51,47.17,98,400,13244,20123,939.611,2.19,2.27,15.05,2.347,0.053,4172,1
29167,1654765516,21.35,47.09,116,400,13233,20106,939.612,2.15,2.24,14.82,2.311,0.052,4173,1
29168,1654765517,20.95,47.64,115,400,13229,20103,939.626,2.12,2.2,14.58,2.274,0.051,4174,1
29169,1654765518,20.78,48.38,103,400,13230,20108,939.642,2.12,2.2,14.59,2.275,0.051,4175,1
29170,1654765519,20.67,49.12,101,400,13236,20115,939.651,2.13,2.21,14.63,2.281,0.052,4176,1
29171,1654765520,20.58,49.77,107,400,13237,20113,939.653,2.17,2.26,14.94,2.33,0.053,4177,1
29172,1654765521,20.5,50.27,111,400,13227,20103,939.658,2.21,2.29,15.18,2.368,0.053,4178,1
29173,1654765522,20.43,50.78,100,400,13231,20104,939.657,2.23,2.31,15.31,2.388,0.054,4179,1
29174,1654765523,20.36,51.17,89,400,13236,20123,939.649,2.24,2.33,15.44,2.407,0.054,4180,1
29175,1654765524,20.32,51.49,93,400,13242,20122,939.635,2.32,2.41,16.0,2.495,0.056,4181,1
29176,1654765525,20.26,51.78,95,400,13239,20124,939.634,2.36,2.45,16.23,2.531,0.057,4182,1
29177,1654765526,20.23,51.99,94,400,13241,20119,939.631,2.38,2.47,16.36,2.55,0.058,4183,1
29178,1654765527,20.22,52.18,84,400,13241,20131,939.634,2.37,2.47,16.34,2.548,0.058,4184,1
29179,1654765528,20.16,52.37,86,400,13240,20124,939.639,2.35,2.44,16.14,2.517,0.057,4185,1
29180,1654765529,20.13,52.53,88,400,13243,20128,939.635,2.34,2.43,16.09,2.509,0.057,4186,1
29181,1654765530,20.1,52.66,87,400,13238,20128,939.642,2.27,2.36,15.65,2.44,0.055,4187,1
29182,1654765531,20.08,52.81,92,400,13230,20113,939.638,2.23,2.32,15.36,2.396,0.054,4188,1
29183,1654765532,20.05,52.91,94,400,13238,20115,939.639,2.19,2.28,15.09,2.353,0.053,4189,1
29184,1654765533,20.01,53.04,96,400,13230,20121,939.636,2.19,2.27,15.07,2.35,0.053,4190,1
29185,1654765534,19.99,53.09,92,400,13240,20125,939.637,2.21,2.3,15.23,2.374,0.054,4191,1
29186,1654765535,19.98,53.19,92,400,13242,20131,939.645,2.22,2.31,15.28,2.383,0.054,4192,1
29187,1654765536,19.97,53.29,91,400,13239,20132,939.652,2.23,2.31,15.33,2.391,0.054,4193,1
29188,1654765537,19.97,53.36,86,400,13241,20129,939.647,2.26,2.34,15.53,2.422,0.055,4194,1
29189,1654765538,19.93,53.44,91,400,13236,20122,939.641,2.27,2.36,15.63,2.438,0.055,4195,1
29190,1654765539,19.91,53.5,88,400,13249,20132,939.636,2.3,2.39,15.86,2.473,0.056,4196,1
29191,1654765540,19.88,53.58,96,400,13240,20128,939.631,2.3,2.39,15.83,2.468,0.056,4197,1
29192,1654765541,19.89,53.62,96,400,13237,20121,939.634,2.28,2.37,15.68,2.446,0.055,4198,1
29193,1654765542,19.86,53.66,88,400,13239,20128,939.639,2.26,2.35,15.57,2.428,0.055,4199,1
29194,1654765543,19.86,53.75,90,400,13240,20134,939.635,2.25,2.34,15.5,2.417,0.055,4200,1
29195,1654765544,19.85,53.79,88,400,13228,20106,939.64,2.23,2.32,15.37,2.396,0.054,4201,1
29196,1654765545,19.83,53.79,104,400,13234,20122,939.643,2.17,2.25,14.94,2.329,0.053,4202,1
29197,1654765546,21.05,53.96,68,400,13248,20147,939.648,2.18,2.27,15.02,2.342,0.053,4203,1
29198,1654765547,21.42,53.39,83,400,13253,20144,939.645,2.19,2.27,15.05,2.347,0.053,4204,1
29199,1654765548,21.57,52.6,69,400,13257,20140,939.639,2.18,2.27,15.02,2.342,0.053,4205,1
29200,1654765549,21.67,51.83,73,400,13249,20142,939.643,2.17,2.25,14.92,2.327,0.053,4206,1
29201,1654765550,21.78,51.21,76,400,13248,20141,939.63,2.18,2.26,14.97,2.335,0.053,4207,1
29202,1654765551,21.89,50.57,83,400,13243,20127,939.632,2.17,2.26,14.97,2.334,0.053,4208,1
29203,1654765552,21.93,50.12,88,400,13247,20134,939.627,2.16,2.24,14.86,2.318,0.052,4209,1
29204,1654765553,21.98,49.72,87,400,13242,20135,939.632,2.17,2.26,14.96,2.332,0.053,4210,1
29205,1654765554,22.02,49.42,89,400,13240,20125,939.633,2.19,2.28,15.07,2.35,0.053,4211,1
29206,1654765555,22.07,49.09,100,400,13237,20121,939.635,2.19,2.27,15.06,2.348,0.053,4212,1
29207,1654765556,22.11,48.85,90,400,13240,20129,939.64,2.19,2.27,15.06,2.348,0.053,4213,1
29208,1654765557,22.12,48.64,91,400,13233,20124,939.653,2.19,2.27,15.06,2.349,0.053,4214,1
29209,1654765558,22.18,48.46,88,400,13239,20131,939.644,2.2,2.29,15.16,2.364,0.053,4215,1
29210,1654765559,22.21,48.36,98,400,13239,20130,939.638,2.18,2.26,15.0,2.339,0.053,4216,1
29211,1654765560,22.24,48.2,88,400,13239,20123,939.643,2.15,2.23,14.77,2.303,0.052,4217,1
29212,1654765561,22.26,48.1,90,400,13237,20124,939.644,2.13,2.21,14.64,2.284,0.052,4218,1
29213,1654765562,22.29,48.03,97,400,13237,20127,939.656,2.08,2.16,14.3,2.229,0.05,4219,1
29214,1654765563,22.32,47.92,93,400,13235,20130,939.66,2.04,2.12,14.03,2.188,0.049,4220,1
29215,1654765564,22.32,47.86,96,400,13237,20128,939.656,1.95,2.03,13.43,2.095,0.047,4221,1
29216,1654765565,22.35,47.79,96,400,13231,20127,939.66,1.91,1.98,13.12,2.046,0.046,4222,1
29217,1654765566,22.38,47.67,92,400,13236,20118,939.669,1.85,1.92,12.74,1.987,0.045,4223,1
29218,1654765567,22.38,47.64,103,400,13229,20114,939.665,1.84,1.92,12.69,1.978,0.045,4224,1
29219,1654765568,22.42,47.56,90,400,13229,20113,939.661,1.85,1.92,12.72,1.984,0.045,4225,1
29220,1654765569,22.43,47.55,95,400,13233,20121,939.649,1.88,1.95,12.95,2.019,0.046,4226,1
29221,1654765570,22.42,47.46,97,400,13230,20123,939.65,1.95,2.03,13.43,2.095,0.047,4227,1
29222,1654765571,22.45,47.44,96,400,13232,20122,939.643,1.99,2.07,13.69,2.136,0.048,4228,1
29223,1654765572,22.45,47.44,95,400,13228,20116,939.64,2.08,2.16,14.33,2.235,0.05,4229,1
29224,1654765573,22.49,47.36,97,400,13232,20123,939.654,2.11,2.19,14.51,2.263,0.051,4230,1
29225,1654765574,22.49,47.31,98,400,13227,20118,939.646,2.13,2.21,14.65,2.284,0.052,4231,1
29226,1654765575,22.51,47.3,104,400,13231,20120,939.644,2.13,2.22,14.69,2.29,0.052,4232,1
29227,1654765576,21.33,47.26,132,400,13216,20085,939.646,2.15,2.23,14.77,2.304,0.052,4233,1
29228,1654765577,20.94,47.72,128,400,13216,20095,939.632,2.15,2.23,14.77,2.304,0.052,4234,1
29229,1654765578,20.77,48.58,117,400,13219,20095,939.646,2.14,2.22,14.71,2.293,0.052,4235,1
29230,1654765579,20.64,49.23,129,400,13212,20093,939.649,2.14,2.22,14.72,2.295,0.052,4236,1
29231,1654765580,20.56,49.86,116,400,13217,20099,939.651,2.14,2.22,14.73,2.297,0.052,4237,1
29232,1654765581,20.47,50.43,110,400,13221,20097,939.659,2.13,2.21,14.67,2.287,0.052,4238,1
29233,1654765582,20.43,50.92,128,400,13213,20091,939.661,2.14,2.22,14.71,2.293,0.052,4239,1
29234,1654765583,20.33,51.28,121,400,13214,20092,939.657,2.13,2.22,14.68,2.289,0.052,4240,1
29235,1654765584,20.3,51.62,118,400,13221,20094,939.665,2.1,2.19,14.48,2.258,0.051,4241,1
29236,1654765585,20.26,51.87,122,400,13216,20089,939.659,2.07,2.15,14.22,2.218,0.05,4242,1
29237,1654765586,20.23,52.13,123,400,13225,20097,939.656,2.04,2.12,14.04,2.189,0.049,4243,1
29238,1654765587,20.19,52.31,119,400,13219,20098,939.649,2.01,2.08,13.8,2.153,0.049,4244,1
29239,1654765588,20.15,52.54,122,400,13219,20093,939.648,2.02,2.1,13.89,2.167,0.049,4245,1
29240,1654765589,20.15,52.66,116,400,13224,20100,939.635,2.04,2.12,14.06,2.193,0.05,4246,1
29241,1654765590,20.09,52.82,116,400,13225,20101,939.645,2.04,2.12,14.04,2.19,0.049,4247,1
29242,1654765591,20.08,52.94,125,400,13223,20098,939.649,2.06,2.14,14.19,2.213,0.05,4248,1
29243,1654765592,20.04,53.03,116,400,13223,20104,939.653,2.08,2.16,14.33,2.235,0.05,4249,1
29244,1654765593,20.01,53.14,113,400,13226,20107,939.648,2.12,2.21,14.62,2.28,0.051,4250,1
29245,1654765594,19.98,53.19,109,400,13225,20100,939.642,2.15,2.24,14.81,2.309,0.052,4251,1
29246,1654765595,19.98,53.3,101,400,13230,20112,939.634,2.2,2.28,15.12,2.358,0.053,4252,1
29247,1654765596,19.95,53.41,111,400,13229,20112,939.643,2.25,2.34,15.49,2.415,0.055,4253,1
29248,1654765597,19.92,53.48,110,400,13229,20113,939.651,2.28,2.37,15.67,2.443,0.055,4254,1
29249,1654765598,19.92,53.53,107,400,13224,20107,939.651,2.31,2.4,15.87,2.475,0.056,4255,1
29250,1654765599,19.91,53.62,103,400,13232,20108,939.647,2.3,2.39,15.81,2.466,0.056,4256,1
29251,1654765600,19.91,53.66,101,400,13225,20115,939.658,2.26,2.34,15.52,2.42,0.055,4257,1
29252,1654765601,19.89,53.72,106,400,13228,20113,939.656,2.23,2.31,15.31,2.388,0.054,4258,1
29253,1654765602,19.85,53.77,119,400,13231,20108,939.656,2.2,2.29,15.17,2.365,0.053,4259,1
29254,1654765603,19.85,53.82,108,400,13227,20116,939.662,2.22,2.31,15.28,2.383,0.054,4260,1
29255,1654765604,19.85,53.86,107,400,13233,20109,939.658,2.21,2.3,15.21,2.372,0.054,4261,1
29256,1654765605,19.83,53.92,105,400,13227,20108,939.661,2.2,2.28,15.12,2.358,0.053,4262,1
29257,1654765606,21.04,54.03,91,400,13246,20131,939.67,2.17,2.25,14.93,2.328,0.053,4263,1
29258,1654765607,21.41,53.45,92,400,13243,20126,939.67,2.16,2.24,14.85,2.315,0.052,4264,1
29259,1654765608,21.56,52.64,87,400,13243,20136,939.672,2.09,2.18,14.41,2.247,0.051,4265,1
29260,1654765609,21.7,51.94,86,400,13248,20131,939.665,2.06,2.14,14.19,2.213,0.05,4266,1
29261,1654765610,21.77,51.22,83,400,13247,20125,939.673,1.98,2.06,13.63,2.125,0.048,4267,1
29262,1654765611,21.85,50.68,101,400,13244,20128,939.678,1.94,2.01,13.35,2.081,0.047,4268,1
29263,1654765612,21.93,50.21,91,400,13236,20121,939.687,1.9,1.98,13.09,2.041,0.046,4269,1
29264,1654765613,21.97,49.82,107,400,13240,20120,939.681,1.89,1.97,13.02,2.031,0.046,4270,1
29265,1654765614,22.04,49.45,94,400,13237,20118,939.695,1.87,1.95,12.89,2.01,0.045,4271,1
29266,1654765615,22.08,49.22,95,400,13232,20120,939.694,1.85,1.92,12.71,1.983,0.045,4272,1
29267,1654765616,22.11,48.9,99,400,13234,20124,939.672,1.83,1.9,12.56,1.959,0.044,4273,1
29268,1654765617,22.14,48.74,99,400,13236,20114,939.664,1.81,1.88,12.43,1.938,0.044,4274,1
29269,1654765618,22.18,48.57,99,400,13236,20117,939.659,1.8,1.87,12.42,1.936,0.044,4275,1
29270,1654765619,22.21,48.4,97,400,13238,20125,939.648,1.8,1.87,12.38,1.93,0.044,4276,1
29271,1654765620,22.24,48.3,101,400,13233,20113,939.649,1.8,1.87,12.36,1.927,0.044,4277,1
29272,1654765621,22.25,48.17,113,400,13223,20103,939.648,1.8,1.87,12.36,1.928,0.044,4278,1
29273,1654765622,22.29,48.04,103,400,13231,20113,939.648,1.8,1.87,12.39,1.932,0.044,4279,1
29274,1654765623,22.33,47.97,96,400,13227,20114,939.66,1.8,1.87,12.36,1.927,0.044,4280,1
29275,1654765624,22.33,47.88,99,400,13236,20127,939.657,1.83,1.9,12.57,1.96,0.044,4281,1
29276,1654765625,22.35,47.81,98,400,13235,20123,939.656,1.89,1.96,13.0,2.027,0.046,4282,1
29277,1654765626,22.39,47.76,93,400,13237,20117,939.658,1.9,1.97,13.06,2.037,0.046,4283,1
29278,1654765627,22.4,47.7,101,400,13231,20119,939.668,1.91,1.99,13.17,2.054,0.046,4284,1
29279,1654765628,22.4,47.66,109,400,13231,20109,939.664,1.91,1.99,13.17,2.053,0.046,4285,1
29280,1654765629,22.42,47.56,104,400,13227,20112,939.661,1.88,1.95,12.93,2.017,0.046,4286,1
29281,1654765630,22.43,47.5,104,400,13230,20110,939.656,1.87,1.95,12.89,2.01,0.045,4287,1
29282,1654765631,22.45,47.53,96,400,13231,20113,939.648,1.86,1.94,12.83,2.001,0.045,4288,1
29283,1654765632,22.46,47.49,96,400,13229,20116,939.644,1.86,1.94,12.83,2.0,0.045,4289,1
29284,1654765633,22.48,47.45,110,400,13230,20113,939.645,1.86,1.93,12.8,1.996,0.045,4290,1
29285,1654765634,22.51,47.39,101,400,13233,20114,939.652,1.88,1.95,12.91,2.013,0.045,4291,1
29286,1654765635,22.51,47.34,101,400,13230,20117,939.65,1.88,1.95,12.94,2.017,0.046,4292,1
29287,1654765636,21.36,47.26,119,400,13216,20101,939.657,1.88,1.96,12.95,2.02,0.046,4293,1
29288,1654765637,20.95,47.77,122,400,13218,20095,939.653,1.88,1.95,12.94,2.018,0.046,4294,1
29289,1654765638,20.77,48.51,120,400,13206,20087,939.654,1.92,2.0,13.23,2.063,0.047,4295,1
29290,1654765639,20.66,49.3,126,400,13220,20096,939.65,1.93,2.0,13.28,2.071,0.047,4296,1
29291,1654765640,20.56,49.89,126,400,13216,20089,939.652,1.94,2.02,13.37,2.085,0.047,4297,1
29292,1654765641,20.47,50.44,113,400,13218,20093,939.662,1.93,2.01,13.3,2.074,0.047,4298,1
29293,1654765642,20.41,50.88,122,400,13209,20092,939.669,1.93,2.0,13.26,2.068,0.047,4299,1
29294,1654765643,20.34,51.34,120,400,13215,20099,939.664,1.92,2.0,13.23,2.063,0.047,4300,1
29295,1654765644,20.3,51.65,119,400,13213,20099,939.668,1.91,1.98,13.14,2.049,0.046,4301,1
29296,1654765645,20.27,51.94,115,400,13220,20107,939.661,1.9,1.98,13.09,2.041,0.046,4302,1
29297,1654765646,20.23,52.15,112,400,13223,20104,939.66,1.87,1.94,12.84,2.003,0.045,4303,1
29298,1654765647,20.18,52.35,114,400,13220,20095,939.657,1.86,1.93,12.77,1.991,0.045,4304,1
29299,1654765648,20.16,52.55,116,400,13215,20098,939.655,1.82,1.89,12.53,1.954,0.044,4305,1
29300,1654765649,20.12,52.7,118,400,13226,20099,939.649,1.81,1.89,12.49,1.948,0.044,4306,1
29301,1654765650,20.09,52.87,118,400,13217,20093,939.649,1.85,1.93,12.77,1.991,0.045,4307,1
29302,1654765651,20.09,53.01,113,400,13219,20099,939.654,1.9,1.97,13.07,2.038,0.046,4308,1
29303,1654765652,20.05,53.11,112,400,13223,20109,939.65,1.95,2.02,13.39,2.088,0.047,4309,1
29304,1654765653,20.02,53.23,123,400,13222,20107,939.648,1.97,2.05,13.58,2.118,0.048,4310,1
29305,1654765654,20.01,53.3,112,400,13220,20098,939.641,1.98,2.06,13.65,2.129,0.048,4311,1
29306,1654765655,19.97,53.4,119,400,13216,20099,939.651,2.01,2.08,13.8,2.153,0.049,4312,1
29307,1654765656,19.97,53.46,113,400,13220,20099,939.654,2.02,2.1,13.88,2.165,0.049,4313,1
29308,1654765657,19.95,53.55,119,400,13223,20102,939.647,2.07,2.15,14.27,2.225,0.05,4314,1
29309,1654765658,19.92,53.58,108,400,13227,20103,939.647,2.1,2.18,14.45,2.253,0.051,4315,1
29310,1654765659,19.91,53.67,124,400,13220,20098,939.656,2.14,2.23,14.74,2.299,0.052,4316,1
29311,1654765660,19.88,53.72,122,400,13217,20095,939.647,2.19,2.27,15.06,2.348,0.053,4317,1
29312,1654765661,19.85,53.77,120,400,13215,20092,939.65,2.29,2.38,15.77,2.459,0.056,4318,1
29313,1654765662,19.85,53.85,120,400,13213,20091,939.654,2.33,2.42,16.04,2.501,0.056,4319,1
29314,1654765663,19.83,53.89,117,400,13223,20094,939.653,2.37,2.46,16.28,2.539,0.057,4320,1
29315,1654765664,19.81,53.93,117,400,13225,20098,939.654,2.42,2.51,16.63,2.594,0.059,4321,1
29316,1654765665,19.81,54.01,114,400,13220,20101,939.664,2.5,2.6,17.2,2.682,0.061,4322,1
29317,1654765666,21.04,54.1,98,400,13238,20122,939.667,2.54,2.64,17.48,2.726,0.062,4323,1
29318,1654765667,21.41,53.54,92,400,13241,20124,939.664,2.56,2.66,17.65,2.752,0.062,4324,1
29319,1654765668,21.54,52.78,85,400,13243,20128,939.666,2.56,2.66,17.62,2.748,0.062,4325,1
29320,1654765669,21.67,52.02,84,400,13248,20131,939.672,2.55,2.65,17.53,2.734,0.062,4326,1
29321,1654765670,21.77,51.31,106,400,13229,20119,939.674,2.55,2.65,17.57,2.739,0.062,4327,1
29322,1654765671,21.85,50.74,96,400,13231,20118,939.672,2.56,2.66,17.62,2.748,0.062,4328,1
29323,1654765672,21.93,50.3,103,400,13233,20106,939.665,2.58,2.68,17.77,2.77,0.063,4329,1
29324,1654765673,21.97,49.92,102,400,13227,20107,939.655,2.58,2.68,17.76,2.77,0.063,4330,1
29325,1654765674,22.01,49.57,103,400,13227,20111,939.655,2.58,2.68,17.73,2.764,0.062,4331,1
29326,1654765675,22.11,49.09,116,400,13224,20107,939.655,2.52,2.61,17.32,2.701,0.061,4332,1
